# peak_freq_hz,996.7085
# peak_db,-5.71
# harmonic2_freq_hz,2002.3278
# harmonic2_db,-49.66
# snr_db,51.03
# noise_floor_db,-58.01
# thd_percent,0.820

time_s,amplitude,freq_hz,magnitude,magnitude_db
0.002020013673938716,0.46282958984375,1021.2744140625001,0.06762153375061647,-23.398299660961474
0.002051090807383927,0.48582958984375013,1036.9863281250002,0.011063398880474808,-39.122228584132934
0.002082167940829138,0.5088295898437498,1052.6982421875002,0.008647999424809427,-41.261686957801224
0.002113245074274349,0.49882958984375003,1068.4101562500002,0.005798675569507155,-44.733423777372224
0.0021443222077195596,0.47482958984375,1084.1220703125002,0.0007050946722142344,-63.035051325588434
0.0021753993411647706,0.43682958984374975,1099.8339843750002,0.0008859529223060638,-61.0517870902858
0.0022064764746099817,0.36982958984375003,1115.5458984375002,0.0025608787881213242,-51.83221953927284
0.0022375536080551928,0.29382958984374996,1131.2578125000002,0.0021760049301293373,-53.246802496022795
0.002268630741500404,0.21482958984375,1146.9697265625002,0.0007168499586016727,-62.8914346979668
0.002299707874945615,0.12282958984374992,1162.6816406250002,0.000713522123025475,-62.931851125318346
0.002330785008390826,0.024829589843749833,1178.3935546875002,0.0023956215659306987,-52.411635715423024
0.002361862141836037,-0.07817041015625015,1194.1054687500002,0.0025170372958016906,-51.98220698283363
0.002392939275281248,-0.17317041015625012,1209.8173828125002,0.0010029802987960507,-59.974151943258455
0.0024240164087264587,-0.2641704101562501,1225.5292968750002,0.0030892860466290115,-50.20283754031432
0.0024550935421716697,-0.34717041015625005,1241.2412109375002,0.013625693528478288,-37.31282766967213
0.002486170675616881,-0.41417041015625,1256.9531250000002,0.01263536499516901,-37.96824416307669
0.002517247809062092,-0.45517041015625015,1272.6650390625002,0.0024661030418348154,-52.15977561888021
0.002548324942507303,-0.49017041015625007,1288.3769531250002,0.0008203762496368338,-61.719738413334895
0.002579402075952514,-0.5031704101562502,1304.0888671875002,0.0014494609996179824,-56.77586930668693
0.002610479209397725,-0.4961704101562501,1319.8007812500002,0.001274602256244285,-57.89250633491893
0.002641556342842936,-0.48217041015625006,1335.5126953125002,0.0004356677621066059,-67.21689148307848
0.002672633476288147,-0.43217041015625,1351.2246093750002,0.0006319444618151802,-63.986421742982785
0.0027037106097333578,-0.35917041015625006,1366.9365234375002,0.000384639667068052,-68.29891857591407
0.002734787743178569,-0.2981704101562501,1382.6484375000002,0.0004879739450311922,-66.23206730572234
0.00276586487662378,-0.20717041015625015,1398.3603515625002,0.00046591261824036723,-66.63391053058322
0.002796942010068991,-0.11717041015625007,1414.0722656250002,0.0010196939871304359,-59.830602823702826
0.002828019143514202,-0.029170410156249993,1429.7841796875002,0.0013088135894992903,-57.66244408017564
0.002859096276959413,0.08482958984374989,1445.4960937500002,0.0010781733138540152,-59.34622842612738
0.002890173410404624,0.16082958984374995,1461.2080078125002,0.00031889815209363616,-69.926959919535
0.002921250543849835,0.2608295898437498,1476.9199218750002,0.0015115578511046624,-56.41150452686504
0.0029523276772950463,0.3408295898437499,1492.6318359375002,0.006829001949245285,-43.31285526509113
0.0029834048107402573,0.4008295898437497,1508.3437500000002,0.006295519086075546,-44.01936910029387
0.003014481944185468,0.44882958984374977,1524.0556640625002,0.0017714506453767622,-55.03341885707403
0.003045559077630679,0.48982958984375014,1539.7675781250002,0.0009018131644108673,-60.8976685758971
0.00307663621107589,0.49082958984375,1555.4794921875002,0.0010270258525840784,-59.768372473184364
0.003107713344521101,0.5088295898437498,1571.1914062500002,0.0008364950548467179,-61.550732432342166
0.003138790477966312,0.47482958984375,1586.9033203125002,0.0004638811705372698,-66.67186509385478
0.0031698676114115232,0.4298295898437501,1602.6152343750002,0.0002152387326575055,-73.34159143520326
0.0032009447448567343,0.3748295898437499,1618.3271484375002,0.00043924812082368915,-67.14580173647585
0.0032320218783019453,0.29582958984374996,1634.0390625000002,0.0006555640918474911,-63.66769684044626
0.0032630990117471564,0.2198295898437499,1649.7509765625002,0.0008546963002470041,-61.36376350947971
0.003294176145192367,0.13682958984374993,1665.4628906250002,0.0005128496181186039,-65.8001992537588
0.003325253278637578,0.01982958984374994,1681.1748046875002,0.0006612000515132913,-63.593342412168134
0.003356330412082789,-0.05617041015625013,1696.8867187500002,0.0007569701214674968,-62.41842523439932
0.003387407545528,-0.1591704101562501,1712.5986328125002,0.0004701589755601969,-66.55510535325544
0.0034184846789732113,-0.2721704101562501,1728.3105468750002,0.0008586533719846445,-61.32364239464641
0.0034495618124184223,-0.33617041015625015,1744.0224609375002,0.0041606277485728435,-47.616822773967094
0.0034806389458636334,-0.40817041015625,1759.7343750000002,0.0036288121414242112,-48.80471027842638
0.0035117160793088444,-0.45517041015625015,1775.4462890625002,0.0012991734956303079,-57.72665695393937
0.0035427932127540555,-0.49217041015625007,1791.1582031250002,0.00035950323832220605,-68.8859438406194
0.003573870346199266,-0.5021704101562501,1806.8701171875002,0.0004759296281648123,-66.44914514410769
0.003604947479644477,-0.5021704101562501,1822.5820312500002,0.0008217491024556259,-61.70521522139738
0.0036360246130896882,-0.47817041015625006,1838.2939453125002,0.0005867087154499244,-64.63154919261954
0.0036671017465348993,-0.4171704101562501,1854.0058593750002,0.0001821859851562036,-74.7897006448564
0.0036981788799801104,-0.3821704101562502,1869.7177734375002,0.00010992869910852162,-79.17777814943116
0.0037292560134253214,-0.29917041015625,1885.4296875000002,0.0002989023951712473,-70.48941206791434
0.0037603331468705325,-0.22117041015625016,1901.1416015625002,0.00021328647988833713,-73.4207334265638
0.0037914102803157435,-0.12017041015625018,1916.8535156250002,0.00010741608223744768,-79.37861375106584
0.0038224874137609546,-0.029170410156249993,1932.5654296875002,0.00047428372373934015,-66.47923556208254
0.0038535645472061652,0.07482958984374988,1948.2773437500002,0.00028226812741411394,-70.98676312677453
0.0038846416806513763,0.16982958984374985,1963.9892578125002,8.198178937041452e-05,-81.72565203034368
0.003915718814096587,0.2608295898437498,1979.7011718750002,0.0009392433706206217,-60.544437222682994
0.003946795947541799,0.33582958984375,1995.4130859375002,0.00292575846485343,-50.67523059276357
0.0039778730809870095,0.32182958984375,2011.1250000000002,0.0027214095847547548,-51.30412179618355
0.00400895021443222,0.40782958984374984,2026.8369140625002,0.0010527376553936744,-59.55359684173584
0.004040027347877432,0.4618295898437501,2042.5488281250002,0.0004520054722268139,-66.89712612776296
0.004071104481322642,0.49482958984375003,2058.2607421875005,0.00045755744251117395,-66.79108750369438
0.004102181614767854,0.5078295898437499,2073.9726562500005,0.00012512170951329166,-78.05334654185367
0.004133258748213064,0.4968295898437498,2089.6845703125005,0.0005293983365874458,-65.52434853601386
0.004164335881658276,0.4648295898437498,2105.3964843750005,0.000233842892258303,-72.62151648479974
0.0041954130151034864,0.4298295898437501,2121.1083984375005,0.0004992194151244242,-66.03417063992146
0.004226490148548698,0.3668295898437499,2136.8203125000005,0.00039944614320885176,-67.9708353332369
0.0042575672819939086,0.29582958984374996,2152.5322265625005,0.00010484964901930447,-79.58866029680794
0.004288644415439119,0.22682958984375,2168.2441406250005,0.0003017151010145568,-70.40805902305375
0.004319721548884331,0.12382958984374981,2183.9560546875005,0.0004616470391261049,-66.7137988919197
0.004350798682329541,0.015829589843749936,2199.6679687500005,0.0003117319800124516,-70.12437281139267
0.004381875815774753,-0.08417041015625015,2215.3798828125005,0.00028597913319889983,-70.8733130599968
0.004412952949219963,-0.17717041015625012,2231.0917968750005,0.0004032944830446287,-67.88755435803074
0.004444030082665175,-0.26317041015625,2246.8037109375005,0.0022520811994990106,-52.94831909441659
0.0044751072161103855,-0.33917041015625005,2262.5156250000005,0.0023319561757368765,-52.64559230622088
0.004506184349555597,-0.40817041015625,2278.2275390625005,0.0011917614783195213,-58.47621312313712
0.004537261483000808,-0.45817041015625004,2293.9394531250005,0.0007109685820288118,-62.96299179746326
0.004568338616446018,-0.4851704101562502,2309.6513671875005,0.0006516950537280401,-63.71911149116588
0.00459941574989123,-0.5081704101562501,2325.3632812500005,0.000407343203117219,-67.80079049630999
0.00463049288333644,-0.5041704101562501,2341.0751953125005,0.0002626187145206451,-71.61348654301817
0.004661570016781652,-0.47617041015625006,2356.7871093750005,0.00031246690641108867,-70.10391941854382
0.0046926471502268625,-0.4291704101562501,2372.4990234375005,0.000562994168216096,-64.98992206000283
0.004723724283672074,-0.3821704101562502,2388.2109375000005,0.0003057134313544701,-70.29370957881379
0.004754801417117285,-0.29917041015625,2403.9228515625005,9.505712378989402e-05,-80.4403065205323
0.004785878550562496,-0.21717041015625016,2419.6347656250005,0.00013687097049884807,-77.27377300293787
0.004816955684007707,-0.12717041015625008,2435.3466796875005,0.0003255467655393733,-69.74773227764143
0.004848032817452917,-0.029170410156249993,2451.0585937500005,0.00025432754770666474,-71.89213189178412
0.004879109950898129,0.11482958984374991,2466.7705078125005,0.0004952730370042664,-66.10310627558955
0.0049101870843433395,0.17682958984374997,2482.4824218750005,0.0003220858728938498,-69.84056644272337
0.004941264217788551,0.2568295898437498,2498.1943359375005,0.0024396160971410447,-52.25357019106491
0.004972341351233762,0.3408295898437499,2513.9062500000005,0.0025784419841156227,-51.77285271526052
0.005003418484678973,0.41382958984375007,2529.6181640625005,0.0010991516378521637,-59.178847764382056
0.005034495618124184,0.4518295898437499,2545.3300781250005,0.00014130312126265537,-76.99696483571657
0.005065572751569395,0.4888295898437498,2561.0419921875005,0.0002467689937275812,-72.1541881621938
0.005096649885014606,0.49882958984375003,2576.7539062500005,0.0006387350876109435,-63.8935845084816
0.0051277270184598165,0.4978295898437497,2592.4658203125005,0.0005073904286010611,-65.89315457400224
0.005158804151905028,0.4688295898437498,2608.1777343750005,0.0004111504371683354,-67.71998485142663
0.005189881285350239,0.4298295898437501,2623.8896484375005,0.0004477233255280283,-66.97980556292316
0.00522095841879545,0.3668295898437499,2639.6015625000005,0.0002953659601696905,-70.59279110992972
0.005252035552240661,0.30382958984374997,2655.3134765625005,8.402373488547763e-05,-81.5119602530617
0.005283112685685872,0.2218295898437499,2671.0253906250005,9.463148984036237e-05,-80.47928635813889
0.005314189819131083,0.1278295898437498,2686.7373046875005,0.00023758955746403735,-72.48345299108075
0.005345266952576294,0.01982958984374994,2702.4492187500005,9.906266745855325e-05,-80.08179955145727
0.005376344086021505,-0.07117041015625003,2718.1611328125005,5.383997266538946e-05,-85.37790322418785
0.0054074212194667156,-0.17317041015625012,2733.8730468750005,0.0004199035570591538,-67.53700890691208
0.005438498352911927,-0.2601704101562501,2749.5849609375005,0.0019078915134951465,-54.388926470999095
0.005469575486357138,-0.33917041015625005,2765.2968750000005,0.001754123826204687,-55.11879504296252
0.005500652619802349,-0.4111704101562501,2781.0087890625005,0.00070732682927738,-63.00759735947604
0.00553172975324756,-0.44717041015625014,2796.7207031250005,9.338224914907909e-05,-80.59471330942046
0.005562806886692771,-0.48617041015625007,2812.4326171875005,8.411277216170758e-05,-81.50276096574831
0.005593884020137982,-0.5081704101562501,2828.1445312500005,0.000508737365426254,-65.87012725103924
0.005624961153583193,-0.5031704101562502,2843.8564453125005,0.0005166259471338635,-65.73647569347682
0.005656038287028404,-0.48217041015625006,2859.5683593750005,0.00034198702128562455,-69.3198074845311
0.005687115420473615,-0.43417041015625,2875.2802734375005,0.00011784603807525819,-78.57370019943586
0.005718192553918826,-0.3821704101562502,2890.9921875000005,0.00043416295582120217,-67.24694467403137
0.005749269687364037,-0.3021704101562501,2906.7041015625005,0.0005163478215320065,-65.7411530016723
0.005780346820809248,-0.21717041015625016,2922.4160156250005,0.0005514695856633476,-65.16956867475669
0.005811423954254459,-0.1321704101562502,2938.1279296875005,0.0005892344247086217,-64.59423775327068
0.00584250108769967,-0.023170410156249988,2953.8398437500005,0.00039591412438782456,-68.04798006505436
0.005873578221144881,0.07582958984374999,2969.5517578125005,0.00017331700624615107,-75.22317637517926
0.0059046553545900925,0.17482958984374997,2985.2636718750005,0.0004144259033702634,-67.65106212252232
0.005935732488035303,0.2528295898437498,3000.9755859375005,0.0015880590777746693,-55.98266690079085
0.005966809621480515,0.3348295898437499,3016.6875000000005,0.0016924861357162774,-55.42949759935303
0.005997886754925725,0.4008295898437497,3032.3994140625005,0.000981757996508686,-60.159911044649846
0.006028963888370936,0.43482958984375,3048.1113281250005,0.00029118186085172666,-70.7167136272244
0.006060041021816147,0.48582958984375013,3063.8232421875005,0.0001114202794594616,-79.0607150539804
0.006091118155261358,0.5018295898437497,3079.5351562500005,0.00016663123912206857,-75.56487147026101
0.0061221952887065695,0.49882958984375003,3095.2470703125005,0.0004504762693030052,-66.9265616274561
0.00615327242215178,0.4738295898437501,3110.9589843750005,0.0008173943531590706,-61.75136732676375
0.006184349555596992,0.42682958984374997,3126.6708984375005,0.0007183249993426442,-62.87358036528047
0.006215426689042202,0.3788295898437499,3142.3828125000005,0.0005423517659500262,-65.31437881198204
0.006246503822487414,0.30782958984375,3158.0947265625005,0.0004595752810486453,-66.75286675191857
0.006277580955932624,0.2198295898437499,3173.8066406250005,0.00043638762317573415,-67.20255148744843
0.006308658089377835,0.1258295898437498,3189.5185546875005,0.0004281179528599988,-67.36873117801
0.0063397352228230465,0.00982958984374993,3205.2304687500005,0.0001070955425668459,-79.40457201092498
0.006370812356268257,-0.06817041015625014,3220.9423828125005,0.00011626662625372322,-78.69089851359094
0.006401889489713469,-0.17317041015625012,3236.6542968750005,0.0004843233151998201,-66.29729245457726
0.006432966623158679,-0.2511704101562502,3252.3662109375005,0.002120779310653704,-53.47009043652962
0.006464043756603891,-0.33917041015625005,3268.0781250000005,0.0021138282051573615,-53.49860622656613
0.006495120890049101,-0.3991704101562501,3283.7900390625005,0.001001220828085483,-59.989402480860925
0.006526198023494313,-0.45517041015625015,3299.5019531250005,0.0005176110784606312,-65.71992872340549
0.0065572751569395234,-0.48217041015625006,3315.2138671875005,0.00046879129124705255,-66.58040927786148
0.006588352290384734,-0.5061704101562501,3330.9257812500005,0.00044446630864638994,-67.04322305559343
0.0066194294238299456,-0.4941704101562501,3346.6376953125005,0.00027806316448148935,-71.11713075041436
0.006650506557275156,-0.48217041015625006,3362.3496093750005,5.4145634510536334e-05,-85.32873089160687
0.006681583690720368,-0.43917041015625014,3378.0615234375005,0.00014495799522063995,-76.77515645906456
0.006712660824165578,-0.3791704101562501,3393.7734375000005,7.273557711128705e-05,-82.76506209978642
0.00674373795761079,-0.30817041015625013,3409.4853515625005,0.00031385692340177496,-70.06536570755502
0.006774815091056,-0.22017041015625005,3425.1972656250005,0.0002900765175573544,-70.74974851072444
0.006805892224501212,-0.13417041015624998,3440.9091796875005,0.00037640591854895273,-68.48687110514905
0.0068369693579464225,-0.029170410156249993,3456.6210937500005,0.00022704919298707633,-72.87760070966561
0.006868046491391633,0.07082958984374987,3472.3330078125005,0.00015421086176205644,-76.23770066169891
0.006899123624836845,0.16682958984374996,3488.0449218750005,0.0004813256575827506,-66.35121972536078
0.006930200758282055,0.2568295898437498,3503.7568359375005,0.001784153155195224,-54.97135734857605
0.006961277891727267,0.3878295898437498,3519.4687500000005,0.0016049586104483092,-55.890723253361344
0.006992355025172477,0.39482958984374994,3535.1806640625005,0.0010048137489740577,-59.95828861272273
0.007023432158617689,0.4598295898437499,3550.8925781250005,0.0006266792503434993,-64.05909368143368
0.0070545092920628995,0.4878295898437499,3566.6044921875005,0.0004350317453284987,-67.22958098724222
0.007085586425508111,0.5078295898437499,3582.3164062500005,0.00048780096860399767,-66.23514681544998
0.007116663558953322,0.5008295898437498,3598.0283203125005,0.00029873850711233135,-70.49417584368075
0.007147740692398532,0.4848295898437498,3613.7402343750005,0.00018610629112614504,-74.60477886844652
0.007178817825843744,0.43582958984374986,3629.4521484375005,0.00026221401550292314,-71.62688194115852
0.007209894959288954,0.3768295898437497,3645.1640625000005,0.00044362234538785185,-67.05973170904639
0.007240972092734166,0.31582958984375,3660.8759765625005,0.00035378863098108,-69.0251225210757
0.0072720492261793765,0.21882958984375,3676.5878906250005,0.0003064450034520965,-70.27294907909577
0.007303126359624588,0.1278295898437498,3692.2998046875005,0.00034966163742763614,-69.1270402353171
0.007334203493069799,0.035829589843749954,3708.0117187500005,0.0003194054952389351,-69.91315229834625
0.00736528062651501,-0.06417041015625014,3723.7236328125005,0.00031601286291139713,-70.00590476459239
0.007396357759960221,-0.16917041015625012,3739.4355468750005,0.0002308924620063945,-72.73180486943102
0.007427434893405431,-0.2501704101562501,3755.1474609375005,0.0011836095555977527,-58.53583073908726
0.007458512026850643,-0.31517041015625,3770.8593750000005,0.001699107564342068,-55.39558252790715
0.0074895891602958535,-0.4011704101562501,3786.5712890625005,0.0011927661177423233,-58.46889411565243
0.007520666293741065,-0.45517041015625015,3802.2832031250005,0.00035006090276809955,-69.1171278061732
0.007551743427186276,-0.48217041015625006,3817.9951171875005,0.00029175578449267177,-70.69961046348355
0.007582820560631487,-0.5061704101562501,3833.7070312500005,0.0005003347891802328,-66.01478595840265
0.007613897694076698,-0.5041704101562501,3849.4189453125005,0.00037485715394550774,-68.52268390611077
0.007644974827521909,-0.48217041015625006,3865.1308593750005,6.775422876797863e-05,-83.38127174853902
0.00767605196096712,-0.44917041015625014,3880.8427734375005,0.00033386035855566205,-69.52870286468871
0.0077071290944123304,-0.3831704101562501,3896.5546875000005,0.00020662286639594696,-73.6964323170925
0.007738206227857542,-0.31217041015625013,3912.2666015625005,0.0005402497793946048,-65.34810801960913
0.0077692833613027526,-0.22417041015625006,3927.9785156250005,0.0007614212363923074,-62.367500282146686
0.007800360494747964,-0.13617041015624998,3943.6904296875005,0.0006367923104287193,-63.92004377740017
0.007831437628193175,-0.040170410156250114,3959.4023437500005,0.0004998959274168951,-66.02240801002826
0.007862514761638385,0.06182958984374998,3975.1142578125005,0.00016977049452635514,-75.40275567447661
0.007893591895083598,0.16482958984374996,3990.8261718750005,0.0005220978869375162,-65.644961273075
0.007924669028528808,0.24382958984374992,4006.5380859375005,0.0012324660105887477,-58.18450097339582
0.007955746161974019,0.25782958984374993,4022.2500000000005,0.001277562716562379,-57.87235540942001
0.00798682329541923,0.3348295898437499,4037.9619140625005,0.0007149965929382092,-62.913920541247315
0.00801790042886444,0.40182958984375006,4053.6738281250005,0.00029052964145737044,-70.73619100737281
0.008048977562309653,0.44882958984374977,4069.3857421875005,0.00019282468383932297,-74.29674739587612
0.008080054695754863,0.4978295898437497,4085.0976562500005,9.414553324137479e-05,-80.52400551513992
0.008111131829200074,0.5098295898437497,4100.809570312501,0.0002591922005312927,-71.72756138958422
0.008142208962645284,0.49882958984375003,4116.521484375001,0.0003306666489379699,-69.61219209073593
0.008173286096090497,0.47482958984375,4132.233398437501,0.00041034346992927965,-67.73704944693212
0.008204363229535707,0.44082958984374976,4147.945312500001,0.00015150518174079035,-76.39145020828603
0.008235440362980918,0.3768295898437497,4163.657226562501,0.0001889485659554272,-74.47312795117224
0.008266517496426129,0.29782958984374996,4179.369140625001,0.00024158488034848195,-72.33860495667838
0.00829759462987134,0.22682958984375,4195.081054687501,0.00033911894408288377,-69.39295894845907
0.008328671763316552,0.1258295898437498,4210.792968750001,0.0006606053431401387,-63.60115834582625
0.008359748896761762,0.024829589843749833,4226.504882812501,0.0003858427364664323,-68.27179339709417
0.008390826030206973,-0.06917041015625003,4242.216796875001,0.00029598357432463623,-70.57464776150971
0.008421903163652183,-0.17117041015625012,4257.928710937501,0.00017291491432913902,-75.2433508730111
0.008452980297097396,-0.2521704101562501,4273.640625000001,0.00037910798242640124,-68.42474139817529
0.008484057430542606,-0.33917041015625005,4289.352539062501,0.0005060785651756317,-65.9156411174389
0.008515134563987817,-0.4051704101562501,4305.064453125001,0.00028323934796626785,-70.95692825044918
0.008546211697433028,-0.45817041015625004,4320.776367187501,0.00022680354394425894,-72.8870032338808
0.008577288830878238,-0.49217041015625007,4336.488281250001,0.0003002923350102618,-70.44911503240573
0.00860836596432345,-0.5041704101562501,4352.200195312501,0.0002868154061258312,-70.8479504596658
0.008639443097768661,-0.5061704101562501,4367.912109375001,0.0002465748096012434,-72.16102583587985
0.008670520231213872,-0.47717041015625017,4383.624023437501,0.00032156437234234797,-69.85464146948574
0.008701597364659083,-0.44217041015625,4399.335937500001,0.00036359430620505064,-68.78765850288411
0.008732674498104295,-0.3831704101562501,4415.047851562501,0.00036459094699457806,-68.76388236281484
0.008763751631549506,-0.3021704101562501,4430.759765625001,0.0003179029609487649,-69.95410851361322
0.008794828764994716,-0.22617041015625006,4446.471679687501,0.0001664824429026641,-75.57263114924298
0.008825905898439927,-0.12017041015625018,4462.183593750001,0.00016170811539941655,-75.82536363167809
0.008856983031885137,-0.03417041015625011,4477.895507812501,0.0005601660167407441,-65.03366482047115
0.00888806016533035,0.07082958984374987,4493.607421875001,0.0006575679421669182,-63.641187341387635
0.00891913729877556,0.15682958984374995,4509.319335937501,0.0009761794826407698,-60.20940648296987
0.008950214432220771,0.2528295898437498,4525.031250000001,0.0008982092133525608,-60.932449880101004
0.008981291565665982,0.3268295898437499,4540.743164062501,0.0004420708687228398,-67.09016204006124
0.009012368699111194,0.40182958984375006,4556.455078125001,9.055331192563308e-05,-80.86191312477828
0.009043445832556405,0.4498295898437501,4572.166992187501,0.00027827318380135,-71.11057283012065
0.009074522966001615,0.4848295898437498,4587.878906250001,0.00031201476989573337,-70.11649691663979
0.009105600099446826,0.49882958984375003,4603.590820312501,0.0004384678300756958,-67.16124527737485
0.009136677232892037,0.49882958984375003,4619.302734375001,0.00016129346394222824,-75.84766456753685
0.009167754366337249,0.47482958984375,4635.014648437501,0.0006604777561658784,-63.602836069778704
0.00919883149978246,0.43882958984375,4650.726562500001,0.0005053953431236523,-65.92737526536679
